locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
42646,Los Chillos,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,so2,9.346341486044,ppm,-0.29693,-78.45555
42648,Tumbaco,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,pm25,4.916,µg/m³,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,pm25,12.149,µg/m³,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,so2,2.735278273688,ppm,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,pm10,22.61627,µg/m³,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,so2,6.097881037628,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,co,0.65419586,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,co,0.458795777,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,so2,4.112344167492,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,pm25,9.094,µg/m³,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,pm25,8.853,µg/m³,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,so2,6.396813975004,ppm,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,pm25,22.102,µg/m³,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,so2,8.543496018284,ppm,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,co,0.277958822,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-10T23:00:00+00:00,2021-01-10T22:00:00-01:00,pm25,7.393,µg/m³,-0.25192,-78.51713
42644,El Camal,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,so2,8.293922627768,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,co,0.450312068,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,so2,4.089458096428,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,pm25,9.239,µg/m³,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,pm25,14.67,µg/m³,-0.33428,-78.5534
42646,Los Chillos,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,so2,9.36548303976,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,co,0.711177533,ppm,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,co,0.42922301,ppm,-0.29693,-78.45555
42643,Cotocollao,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,so2,6.417186244212,ppm,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,co,0.42544484,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,so2,8.586885285736,ppm,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,pm25,9.436,µg/m³,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,co,0.05575663,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,pm25,5.679,µg/m³,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,pm10,23.21971,µg/m³,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,so2,6.086333260352,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,co,0.292510501,ppm,-0.21484,-78.40326
42645,Guamani,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,co,0.586704005,ppm,-0.33428,-78.5534
42648,Tumbaco,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,pm25,11.299,µg/m³,-0.21484,-78.40326
42645,Guamani,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,so2,2.744050394748,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-10T22:00:00+00:00,2021-01-10T21:00:00-01:00,pm25,15.863,µg/m³,-0.2215,-78.51413
42646,Los Chillos,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,so2,9.353071143096,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,co,0.048040004,ppm,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,pm25,11.849,µg/m³,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,pm25,19.425,µg/m³,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,so2,6.53300442764,ppm,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,co,0.443923526,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,so2,4.11752888382,ppm,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,co,0.477789668,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,pm25,6.174,µg/m³,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,co,0.447232287,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,co,0.748478375,ppm,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,pm25,11.552,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,so2,8.43720933356,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,pm25,22.921,µg/m³,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,so2,6.100002057944,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,so2,2.768874188076,ppm,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,so2,8.6595236852,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,pm10,23.07369,µg/m³,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,co,0.314217805,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,pm25,54.621,µg/m³,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-10T21:00:00+00:00,2021-01-10T20:00:00-01:00,co,0.566771296,ppm,-0.33428,-78.5534
42644,El Camal,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,co,0.810211383,ppm,-0.25192,-78.51713
42644,El Camal,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,so2,8.438492419924,ppm,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,pm25,14.702,µg/m³,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,so2,9.3580201905,ppm,-0.29693,-78.45555
42648,Tumbaco,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,co,0.322896147,ppm,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,pm25,13.975,µg/m³,-0.2215,-78.51413
42642,Centro,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,so2,6.191598713072,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,co,0.64274686,ppm,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,pm25,17.255,µg/m³,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,co,0.519464028,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,so2,4.134994569632,ppm,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,so2,8.712784862024,ppm,-0.09548,-78.44988
42646,Los Chillos,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,co,0.474973214,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,co,0.048040004,ppm,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,co,0.470794329,ppm,-0.11072,-78.49953
42644,El Camal,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,pm25,22.437,µg/m³,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,so2,6.558770896664,ppm,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,pm25,13.179,µg/m³,-0.33428,-78.5534
42648,Tumbaco,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,pm25,11.928,µg/m³,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,pm10,22.82041,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-10T20:00:00+00:00,2021-01-10T19:00:00-01:00,so2,2.734047558196,ppm,-0.33428,-78.5534
42646,Los Chillos,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,so2,9.35527071972,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,pm25,5.726,µg/m³,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,co,0.303684725,ppm,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,so2,4.108913875376,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,so2,6.518262027172,ppm,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,co,0.534508014,ppm,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,pm25,4.604,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,pm25,10.06,µg/m³,-0.33428,-78.5534
42648,Tumbaco,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,pm25,30.82,µg/m³,-0.21484,-78.40326
42645,Guamani,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,co,0.710421899,ppm,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,so2,2.65166817654,ppm,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,pm10,22.75922,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,so2,8.384419494584,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,so2,6.272433154004,ppm,-0.2215,-78.51413
42642,Centro,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,pm25,28.13,µg/m³,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,so2,8.700137296436,ppm,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,pm25,7.399,µg/m³,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,co,0.485907009,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,co,0.048040004,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,co,0.828552681,ppm,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-10T19:00:00+00:00,2021-01-10T18:00:00-01:00,co,0.483365331,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,pm10,21.56476,µg/m³,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,co,0.480789306,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,co,0.048040004,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,pm25,53.828,µg/m³,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,co,0.29263644,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,pm25,11.944,µg/m³,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,so2,4.2361489089,ppm,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,so2,8.726767884848,ppm,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,co,0.565901172,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,pm25,13.847,µg/m³,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,pm25,18.923,µg/m³,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,so2,6.753957136608,ppm,-0.11072,-78.49953
42644,El Camal,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,co,0.829411356,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,so2,6.423706417776,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,so2,2.63176724518,ppm,-0.33428,-78.5534
42648,Tumbaco,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,pm25,9.088,µg/m³,-0.21484,-78.40326
42646,Los Chillos,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,so2,9.388185812772,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,so2,8.462923431712,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,co,0.71235678,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,pm25,15.228,µg/m³,-0.2215,-78.51413
42646,Los Chillos,Quito,EC,2021-01-10T18:00:00+00:00,2021-01-10T17:00:00-01:00,co,0.472912394,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,pm25,28.063,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,so2,2.696916609948,ppm,-0.33428,-78.5534
42646,Los Chillos,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,so2,9.417042163244,ppm,-0.29693,-78.45555
42642,Centro,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,pm25,10.543,µg/m³,-0.2215,-78.51413
42642,Centro,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,so2,6.511898966224,ppm,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,so2,8.850179844716,ppm,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,co,0.724813292,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,co,0.574293289,ppm,-0.2215,-78.51413
42646,Los Chillos,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,co,0.456963937,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,co,0.034289755,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,co,0.82501494,ppm,-0.25192,-78.51713
42644,El Camal,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,pm25,22.51,µg/m³,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,co,0.279847907,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,so2,6.97174140782,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,pm10,21.06727,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,pm25,10.285,µg/m³,-0.33428,-78.5534
42644,El Camal,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,so2,8.537735222364,ppm,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,pm25,11.193,µg/m³,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,co,0.463707398,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,pm25,6.493,µg/m³,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-10T17:00:00+00:00,2021-01-10T16:00:00-01:00,so2,4.368856698548,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,so2,7.345905102824,ppm,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,co,0.719020098,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,co,0.563222106,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,so2,2.78770151656,ppm,-0.33428,-78.5534
42644,El Camal,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,pm25,24.315,µg/m³,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,co,0.037701557,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,co,0.820080421,ppm,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,co,0.449522087,ppm,-0.29693,-78.45555
42643,Cotocollao,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,co,0.451903479,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,pm25,15.282,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,so2,8.744940577432,ppm,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,so2,9.353332997456,ppm,-0.29693,-78.45555
42648,Tumbaco,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,so2,4.396639446144,ppm,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,pm25,5.871,µg/m³,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,pm25,11.649,µg/m³,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,so2,6.693285481396,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,pm25,12.911,µg/m³,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,pm25,9.487,µg/m³,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,so2,8.991921609784,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,pm10,21.62587,µg/m³,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-10T16:00:00+00:00,2021-01-10T15:00:00-01:00,co,0.265685494,ppm,-0.21484,-78.40326
42646,Los Chillos,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,so2,9.36600674848,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,so2,8.816034036172,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,pm25,10.78,µg/m³,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,pm10,22.36387,µg/m³,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,co,0.440259846,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,pm25,8.971,µg/m³,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,pm25,11.787,µg/m³,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,co,0.245420764,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,so2,7.472354573268,ppm,-0.11072,-78.49953
42644,El Camal,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,pm25,41.283,µg/m³,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,co,0.03308761,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,co,0.796117664,ppm,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,co,0.439882029,ppm,-0.29693,-78.45555
42648,Tumbaco,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,so2,4.478704602568,ppm,-0.21484,-78.40326
42642,Centro,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,co,0.551063268,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,co,0.729587525,ppm,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,so2,9.060448895796,ppm,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,so2,6.793732813892,ppm,-0.2215,-78.51413
42642,Centro,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,pm25,7.582,µg/m³,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,so2,2.994199864856,ppm,-0.33428,-78.5534
42643,Cotocollao,Quito,EC,2021-01-10T15:00:00+00:00,2021-01-10T14:00:00-01:00,pm25,7.907,µg/m³,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-10T14:00:00+00:00,2021-01-10T13:00:00-01:00,co,0.735357821,ppm,-0.33428,-78.5534
